,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
417,418,0.8807539,0.10517761,0.014068609,"This toilet ended up costing me almost $350 since I can't install it myself. I was charged both a delivery fee and a haul away fee of $70 on top of the installation fee. Within two weeks of installation, the toilet seat started pulling away from the plastic bolts with slipping and sliding. Although it is warrantied for 1 year, the best Lowe's could do was send the install guy out to re-tighten the bolts. Once again, the seat is slipping and sliding with very little use. As far as I'm concerned, this is not a good value for all it cost me to have it installed. The seat is a necessary part of a toilet and I'd think that if the seat slips, American Standard would honor their warranty and replace the seat and bolts with something that works. I also think Lowe's overcharges with delivery, haul away and installation for a simple toilet install. Not happy at about $350 later with the suggestion I buy another toilet seat and have that one installed? Not worth the money to me to buy this toilet and still have to put up with a cheap and sliding toilet seat.",2,1,1,Negative
418,419,0.1144015,0.34446314,0.5411354,"The toilet has worked well now that it is installed. The tank to bowl kit was missing some parts, which caused some frustration. Lowes would not supply the washer that was missing from the kit, and american standard said they would ship the part. Three weeks later it is still not in. I was able to install itleak-free anyways, jjst a little off balance. Seems to be running well and no issues this far.",4,0,0,Positive
419,420,0.80087274,0.15904915,0.040078107,Did not havr a good experience with this one. Once installed (what a fun task!). We found iut that it Barely flushed toilet paper. emoved/returned it :-(.,1,2,3,Negative
420,421,0.09669306,0.2619963,0.6413107,"We needed to replace our old toilet but there are SO MANY choices out there. I didn't want to go for the cheapest but definitely couldn't afford (or see the need) for the more expensive. This toilet works well, was VERY easy to install, and uses much less water. We'll probably get another of these when we do our other toilets. The seat and lid seem pretty cheap, but that is the least of my worries.",5,0,0,Positive
421,422,0.054879848,0.23166783,0.7134523,"I purchased this product from the suggestion from plumber. I did install it and all the material was almost included, for some reason it was missing the bolts from the base. the company where I purchased it did provide me with the missing parts. Overall the has a fast flush. however the handle became lose and needs to be pushed back to the original settings. Still I am pleased with the product.",4,0,0,Positive
422,423,0.8051555,0.1707325,0.024111938,Pleasantly surprised it flushes everything in one flush!The ball flapper of one leaked for the 1st 2 days then stopped. I don't like the new height which is 2 inches taller than the old traditional toilet height.,4,2,4,Negative
423,424,0.019638227,0.13273235,0.8476294,Pro's - Everything you need to install the toilet is in the box... except the water supply line. Was concerned about the floor bolts and wax ring... but it is all in there. Flushes and fills fast. Con's - Use to a more elongated bowl... this one is really round. Had to shop two stores to get a longer water supply line. Over all - Very happy with the toilet... hope it lasts another 30 years.,5,0,0,Positive
424,425,0.5598022,0.32931998,0.11087781,"I bought one of these a few months ago, and liked it so much, I bought a 2nd...same model. It doesn't flush like the other and often requires a 2nd flush. The inner parts are somewhat different to the first I bought...seeming more cheaply made. I had a plumber do extensive, expensive checks for clogs, and there was nothing. Called the company. They said to check pipe configuration, and send a picture of the proper one...that's the one I have! They sent me some inner replacement parts, but now I have to call again because one tube is like my original, but is different on the 2nd one...a molded refill tube that is permanently attached to the overflow tube. The original toilet, and the one that never fails, has a clip on refill tube. That's what they sent for replacement, but again, the tube in the 2nd is molded into the overflow tube. It's become a real headache!!! I can't say I'm happy.",3,0,0,Negative
425,426,0.32882562,0.59764355,0.0735308,"Like the toilet except occasionly it leaks around tank bolts tried putting a shim in so it doesn't rock, works for awhile until shim moves some then the one side starts to drip. Try to figure out what else I can do.",4,1,1,Neutral
426,427,0.42730197,0.44385758,0.12884046,Purchased this toilet due to its length. Install was pain. Had to go back and forth to search for specific tools as this didn't come with a special tool (unlike Delta). Due to the cramp of my bathroom it was a hassle reaching the under bolts. Instructions not as specific in regards to how much to tighten the bolts. No issues with flushing. No clogging. Enough water in toilet. Is round toilet,4,0,0,Neutral
427,428,0.04173496,0.19972466,0.7585404,"Great product. It was a very easy installation process. All necessary parts were included-did not even have to install the valve. Because this is the Comfort Height model it is a couple of inches taller than most toilets, therefore the supply line MIGHT not be long enough. If you are replacing a toilet, be sure to measure water supply line to determine if you may need to purchase a new one.",5,0,0,Positive
428,429,0.006720135,0.028891465,0.9643884,"Bought two of these toilets for our two bathrooms upstairs as part of a remodeling job. They have been installed and are elegant looking, environment friendly and works as intended. One of the toilets came with a broken cover. I called the warranty line and they shipped a new one out within a week. The product is great and the service was great and I will buy their products in the future.",5,0,0,Positive
429,430,0.006034067,0.07156634,0.9223996,We have had this for about a week now and it flushes very well. It is also very quiet and fills very quickly which is nice. It also is not so high that my feet don't touch the floor. We will get another one for our master bath when we update it in the near future. I only gave it a good in the design because I prefer a solid side (for ease of cleaning) and this one has an outline on it.,5,0,0,Positive
430,431,0.39272675,0.48178017,0.1254931,It won't Flush!!,1,4,8,Neutral
431,432,0.037332058,0.17060408,0.79206383,"Easy to install, great value toilet. Everything is in the box, seat, bolts, nuts, wax ring, to install this toilet. Took me less than 40 minutes to remove the old pot and install the new throne. I gave the rating of ""average"" for design because it is a plain white toilet with a plain white seat. Nothing fancy, it works like a toilet should. What more could you ask for at this price?",5,0,0,Positive
432,433,0.79485214,0.18895265,0.016195208,The water tank did not properly set on the bowl causing a leak. The flange had to be grounded to fit properly. This could have be corrected by better quality control inspection at the factory.,2,1,1,Negative
433,434,0.005460519,0.03742693,0.95711255,This toilet was an excellent choice for my powder room. I installed myself. It was very easy to manipulate as it was not very heavy. Height on toilet is great. Especially for bad knees! M,5,1,1,Positive
434,435,0.041668206,0.21928291,0.73904884,I had this toiled installed about 4 months ago and so far have not had any problems with it. Even though the water level in the bowl is fairly low it flushes very well and is easy to clean. Sometimes the chain gets stuck and the water keeps running in but I now stay to make sure it fills before I leave the room. The tank fills quickly so it isn't a problem to wait for it to fill.,5,0,0,Positive
435,436,0.76872367,0.21080002,0.020476272,"Purchased this toilet about 6 months ago. About 2 months age we kept hearing water running. One night I discovered that the toilet was ""running"". the water in the tank was over the set position and running into the overflow. Re-set the water height but within a day we had the same problem. Short of purchasing a new toilet, I have the painstaking task of replacing the fill valve.",2,0,1,Negative
